package,class,class_description
java.beans,java.beans.Encoder,An Encoder is a class which can be used to create files or streams that encode the state of a collection of JavaBeans in terms of their public APIs.
java.beans,java.beans.EventHandler,The EventHandler class provides support for dynamically generating event listeners whose methods execute a simple statement involving an incoming event object and a target object.
java.beans,java.beans.EventSetDescriptor,An EventSetDescriptor describes a group of events that a given Java bean fires.
java.beans,java.beans.Expression,"An Expression object represents a primitive expression in which a single method is applied to a target and a set of arguments to return a result - as in ""a.getFoo()""."
java.beans,java.beans.FeatureDescriptor,"The FeatureDescriptor class is the common baseclass for PropertyDescriptor, EventSetDescriptor, and MethodDescriptor, etc."
java.beans,java.beans.IndexedPropertyChangeEvent,"An ""IndexedPropertyChange"" event gets delivered whenever a component that conforms to the JavaBeans&trade; specification (a ""bean"") changes a bound indexed property."
java.beans,java.beans.IndexedPropertyDescriptor,An IndexedPropertyDescriptor describes a property that acts like an array and has an indexed read and/or indexed write method to access specific elements of the array.
java.beans,java.beans.Introspector,"The Introspector class provides a standard way for tools to learn about the properties, events, and methods supported by a target Java Bean."
java.beans,java.beans.MethodDescriptor,A MethodDescriptor describes a particular method that a Java Bean supports for external access from other components.
java.beans,java.beans.ParameterDescriptor,"The ParameterDescriptor class allows bean implementors to provide additional information on each of their parameters, beyond the low level type information provided by the java.lang.reflect.Method class."
java.beans,java.beans.PersistenceDelegate,The PersistenceDelegate class takes the responsibility for expressing the state of an instance of a given class in terms of the methods in the class's public API.
java.beans,java.beans.PropertyChangeEvent,"A ""PropertyChange"" event gets delivered whenever a bean changes a ""bound"" or ""constrained"" property."
java.beans,java.beans.PropertyChangeListenerProxy,"A class which extends the EventListenerProxy specifically for adding a PropertyChangeListener with a ""bound"" property."
java.beans,java.beans.PropertyChangeSupport,This is a utility class that can be used by beans that support bound properties.
java.beans,java.beans.PropertyDescriptor,A PropertyDescriptor describes one property that a Java Bean exports via a pair of accessor methods.
java.beans,java.beans.PropertyEditorManager,The PropertyEditorManager can be used to locate a property editor for any given type name.
java.beans,java.beans.PropertyEditorSupport,This is a support class to help build property editors.
java.beans,java.beans.SimpleBeanInfo,This is a support class to make it easier for people to provide BeanInfo classes.
java.beans,java.beans.Statement,"A Statement object represents a primitive statement in which a single method is applied to a target and a set of arguments - as in ""a.setFoo(b)""."
java.beans,java.beans.VetoableChangeListenerProxy,"A class which extends the EventListenerProxy specifically for adding a VetoableChangeListener with a ""constrained"" property."
java.beans,java.beans.VetoableChangeSupport,This is a utility class that can be used by beans that support constrained properties.
java.beans,java.beans.XMLDecoder,The XMLDecoder class is used to read XML documents created using the XMLEncoder and is used just like the ObjectInputStream.
java.beans,java.beans.XMLEncoder,The XMLEncoder class is a complementary alternative to the ObjectOutputStream and can used to generate a textual representation of a JavaBean in the same way that the ObjectOutputStream can be used to create binary representation of Serializable objects.
java.beans.beancontext,java.beans.beancontext.BeanContextChildSupport,This is a general support class to provide support for implementing the BeanContextChild protocol.
java.beans.beancontext,java.beans.beancontext.BeanContextEvent,"BeanContextEvent is the abstract root event class for all events emitted from, and pertaining to the semantics of, a BeanContext."
java.beans.beancontext,java.beans.beancontext.BeanContextMembershipEvent,"A BeanContextMembershipEvent encapsulates the list of children added to, or removed from, the membership of a particular BeanContext."
java.beans.beancontext,java.beans.beancontext.BeanContextServiceAvailableEvent,This event type is used by the BeanContextServicesListener in order to identify the service being registered.
java.beans.beancontext,java.beans.beancontext.BeanContextServiceRevokedEvent,This event type is used by the BeanContextServiceRevokedListener in order to identify the service being revoked.
java.beans.beancontext,java.beans.beancontext.BeanContextServicesSupport,This helper class provides a utility implementation of the java.beans.beancontext.BeanContextServices interface.
java.beans.beancontext,java.beans.beancontext.BeanContextServicesSupport.BCSSServiceProvider,subclasses may subclass this nested class to add behaviors for each BeanContextServicesProvider.
java.beans.beancontext,java.beans.beancontext.BeanContextSupport,This helper class provides a utility implementation of the java.beans.beancontext.BeanContext interface.
java.beans.beancontext,java.beans.beancontext.BeanContextSupport.BCSIterator,protected final subclass that encapsulates an iterator but implements a noop remove() method.
java.io,java.io.BufferedInputStream,"A BufferedInputStream adds functionality to another input stream-namely, the ability to buffer the input and to support the mark and reset methods."
java.io,java.io.BufferedOutputStream,The class implements a buffered output stream.
java.io,java.io.BufferedReader,"Reads text from a character-input stream, buffering characters so as to provide for the efficient reading of characters, arrays, and lines."
java.io,java.io.BufferedWriter,"Writes text to a character-output stream, buffering characters so as to provide for the efficient writing of single characters, arrays, and strings."
java.io,java.io.ByteArrayInputStream,A ByteArrayInputStream contains an internal buffer that contains bytes that may be read from the stream.
java.io,java.io.ByteArrayOutputStream,This class implements an output stream in which the data is written into a byte array.
java.io,java.io.CharArrayReader,This class implements a character buffer that can be used as a character-input stream.
java.io,java.io.CharArrayWriter,This class implements a character buffer that can be used as an Writer.
java.io,java.io.Console,"Methods to access the character-based console device, if any, associated with the current Java virtual machine."
java.io,java.io.DataInputStream,A data input stream lets an application read primitive Java data types from an underlying input stream in a machine-independent way.
java.io,java.io.DataOutputStream,A data output stream lets an application write primitive Java data types to an output stream in a portable way.
java.io,java.io.File,An abstract representation of file and directory pathnames.
java.io,java.io.FileDescriptor,"Instances of the file descriptor class serve as an opaque handle to the underlying machine-specific structure representing an open file, an open socket, or another source or sink of bytes."
